2260.wav,C:min7/3
2261.wav,C:min7/5
2262.wav,C:min7/7
2263.wav,C#:min7
2264.wav,C#:min7/3
2265.wav,C#:min7/5
2266.wav,C#:min7/7
2267.wav,D:min7
2268.wav,D:min7/3
2269.wav,D:min7/5
2270.wav,D:min7/7
2271.wav,D#:min7
2272.wav,D#:min7/3
2273.wav,D#:min7/5
2274.wav,D#:min7/7
2275.wav,E:min7
2276.wav,E:min7/3
2277.wav,E:min7/5
2278.wav,E:min7/7
2279.wav,F:min7
2280.wav,F:min7/3
2281.wav,F:min7/5
2282.wav,F:min7/7
2283.wav,F#:min7
2284.wav,F#:min7/3
2285.wav,F#:min7/5
2286.wav,F#:min7/7
2287.wav,G:min7
2288.wav,G:min7/3
2289.wav,G:min7/5
2290.wav,G:min7/7
2291.wav,G#:min7
2292.wav,G#:min7/3
2293.wav,G#:min7/5
2294.wav,G#:min7/7
2295.wav,A:min7
2296.wav,A:min7/3
2297.wav,A:min7/5
2298.wav,A:min7/7
2299.wav,A#:min7
2300.wav,A#:min7/3
2301.wav,A#:min7/5
2302.wav,A#:min7/7
2303.wav,B:min7
2304.wav,B:min7/3
2305.wav,B:min7/5
2306.wav,B:min7/7
2307.wav,C:5
2308.wav,C:5/5
2309.wav,C#:5
2310.wav,C#:5/5
2311.wav,D:5
2312.wav,D:5/5
2313.wav,D#:5
2314.wav,D#:5/5
2315.wav,E:5
2316.wav,E:5/5
2317.wav,F:5
2318.wav,F:5/5
2319.wav,F#:5
2320.wav,F#:5/5
2321.wav,G:5
2322.wav,G:5/5
2323.wav,G#:5
2324.wav,G#:5/5
2325.wav,A:5
2326.wav,A:5/5
2327.wav,A#:5
2328.wav,A#:5/5
2329.wav,B:5
2330.wav,B:5/5
2331.wav,C:5
2332.wav,C:5/5
2333.wav,C#:5
2334.wav,C#:5/5
2335.wav,D:5
2336.wav,D:5/5
2337.wav,D#:5
2338.wav,D#:5/5
2339.wav,E:5
2340.wav,E:5/5
2341.wav,F:5
2342.wav,F:5/5
2343.wav,F#:5
2344.wav,F#:5/5
2345.wav,G:5
2346.wav,G:5/5
2347.wav,G#:5
2348.wav,G#:5/5
2349.wav,A:5
2350.wav,A:5/5
2351.wav,A#:5
2352.wav,A#:5/5
2353.wav,B:5
2354.wav,B:5/5
2355.wav,C:7
2356.wav,C:7/3
2357.wav,C:7/5
2358.wav,C:7/7
2359.wav,C#:7
2360.wav,C#:7/3
2361.wav,C#:7/5
2362.wav,C#:7/7
2363.wav,D:7
2364.wav,D:7/3
2365.wav,D:7/5
2366.wav,D:7/7
2367.wav,D#:7
2368.wav,D#:7/3
2369.wav,D#:7/5
2370.wav,D#:7/7
2371.wav,E:7
2372.wav,E:7/3
2373.wav,E:7/5
2374.wav,E:7/7
2375.wav,F:7
2376.wav,F:7/3
2377.wav,F:7/5
2378.wav,F:7/7
2379.wav,F#:7
2380.wav,F#:7/3
2381.wav,F#:7/5
2382.wav,F#:7/7
2383.wav,G:7
2384.wav,G:7/3
2385.wav,G:7/5
2386.wav,G:7/7
2387.wav,G#:7
2388.wav,G#:7/3
2389.wav,G#:7/5
2390.wav,G#:7/7
2391.wav,A:7
2392.wav,A:7/3
2393.wav,A:7/5
2394.wav,A:7/7
2395.wav,A#:7
2396.wav,A#:7/3
2397.wav,A#:7/5
2398.wav,A#:7/7
2399.wav,B:7
2400.wav,B:7/3
2401.wav,B:7/5
2402.wav,B:7/7
2403.wav,C:7
2404.wav,C:7/3
2405.wav,C:7/5
2406.wav,C:7/7
2407.wav,C#:7
2408.wav,C#:7/3
2409.wav,C#:7/5
2410.wav,C#:7/7
2411.wav,D:7
2412.wav,D:7/3
2413.wav,D:7/5
2414.wav,D:7/7
2415.wav,D#:7
2416.wav,D#:7/3
2417.wav,D#:7/5
2418.wav,D#:7/7
2419.wav,E:7
2420.wav,E:7/3
2421.wav,E:7/5
2422.wav,E:7/7
2423.wav,F:7
2424.wav,F:7/3
2425.wav,F:7/5
2426.wav,F:7/7
2427.wav,F#:7
2428.wav,F#:7/3
2429.wav,F#:7/5
2430.wav,F#:7/7
2431.wav,G:7
2432.wav,G:7/3
2433.wav,G:7/5
2434.wav,G:7/7
2435.wav,G#:7
2436.wav,G#:7/3
2437.wav,G#:7/5
2438.wav,G#:7/7
2439.wav,A:7
2440.wav,A:7/3
2441.wav,A:7/5
2442.wav,A:7/7
2443.wav,A#:7
2444.wav,A#:7/3
2445.wav,A#:7/5
2446.wav,A#:7/7
2447.wav,B:7
2448.wav,B:7/3
2449.wav,B:7/5
2450.wav,B:7/7
2451.wav,C:hdim7
2452.wav,C:hdim7/3
2453.wav,C:hdim7/5
2454.wav,C:hdim7/7
2455.wav,C#:hdim7
2456.wav,C#:hdim7/3
2457.wav,C#:hdim7/5
2458.wav,C#:hdim7/7
2459.wav,D:hdim7
2460.wav,D:hdim7/3
2461.wav,D:hdim7/5
2462.wav,D:hdim7/7
2463.wav,D#:hdim7
2464.wav,D#:hdim7/3
2465.wav,D#:hdim7/5
2466.wav,D#:hdim7/7
2467.wav,E:hdim7
2468.wav,E:hdim7/3
2469.wav,E:hdim7/5
2470.wav,E:hdim7/7
2471.wav,F:hdim7
2472.wav,F:hdim7/3
2473.wav,F:hdim7/5
2474.wav,F:hdim7/7
2475.wav,F#:hdim7
2476.wav,F#:hdim7/3
2477.wav,F#:hdim7/5
2478.wav,F#:hdim7/7
2479.wav,G:hdim7
2480.wav,G:hdim7/3
2481.wav,G:hdim7/5
2482.wav,G:hdim7/7
2483.wav,G#:hdim7
2484.wav,G#:hdim7/3
2485.wav,G#:hdim7/5
2486.wav,G#:hdim7/7
2487.wav,A:hdim7
2488.wav,A:hdim7/3
2489.wav,A:hdim7/5
2490.wav,A:hdim7/7
2491.wav,A#:hdim7
2492.wav,A#:hdim7/3
2493.wav,A#:hdim7/5
2494.wav,A#:hdim7/7
2495.wav,B:hdim7
2496.wav,B:hdim7/3
2497.wav,B:hdim7/5
2498.wav,B:hdim7/7
2499.wav,C:hdim7
2500.wav,C:hdim7/3
2501.wav,C:hdim7/5
2502.wav,C:hdim7/7
2503.wav,C#:hdim7
2504.wav,C#:hdim7/3
2505.wav,C#:hdim7/5
2506.wav,C#:hdim7/7
2507.wav,D:hdim7
2508.wav,D:hdim7/3
2509.wav,D:hdim7/5
2510.wav,D:hdim7/7
2511.wav,D#:hdim7
2512.wav,D#:hdim7/3
2513.wav,D#:hdim7/5
2514.wav,D#:hdim7/7
2515.wav,E:hdim7
2516.wav,E:hdim7/3
2517.wav,E:hdim7/5
2518.wav,E:hdim7/7
2519.wav,F:hdim7
2520.wav,F:hdim7/3
2521.wav,F:hdim7/5
2522.wav,F:hdim7/7
2523.wav,F#:hdim7
2524.wav,F#:hdim7/3
2525.wav,F#:hdim7/5
2526.wav,F#:hdim7/7
2527.wav,G:hdim7
2528.wav,G:hdim7/3
2529.wav,G:hdim7/5
2530.wav,G:hdim7/7
2531.wav,G#:hdim7
2532.wav,G#:hdim7/3
2533.wav,G#:hdim7/5
2534.wav,G#:hdim7/7
2535.wav,A:hdim7
2536.wav,A:hdim7/3
2537.wav,A:hdim7/5
2538.wav,A:hdim7/7
2539.wav,A#:hdim7
2540.wav,A#:hdim7/3
2541.wav,A#:hdim7/5
2542.wav,A#:hdim7/7
2543.wav,B:hdim7
2544.wav,B:hdim7/3
2545.wav,B:hdim7/5
2546.wav,B:hdim7/7
2547.wav,C:maj
2548.wav,C:maj/3
2549.wav,C:maj/5
2550.wav,C#:maj
2551.wav,C#:maj/3
2552.wav,C#:maj/5
2553.wav,D:maj
2554.wav,D:maj/3
2555.wav,D:maj/5
2556.wav,D#:maj
2557.wav,D#:maj/3
2558.wav,D#:maj/5
2559.wav,E:maj
2560.wav,E:maj/3
2561.wav,E:maj/5
2562.wav,F:maj
2563.wav,F:maj/3
2564.wav,F:maj/5
2565.wav,F#:maj
2566.wav,F#:maj/3
2567.wav,F#:maj/5
2568.wav,G:maj
2569.wav,G:maj/3
2570.wav,G:maj/5
2571.wav,G#:maj
2572.wav,G#:maj/3
2573.wav,G#:maj/5
2574.wav,A:maj
2575.wav,A:maj/3
2576.wav,A:maj/5
2577.wav,A#:maj
2578.wav,A#:maj/3
2579.wav,A#:maj/5
2580.wav,B:maj
2581.wav,B:maj/3
2582.wav,B:maj/5
2583.wav,C:maj
2584.wav,C:maj/3
2585.wav,C:maj/5
2586.wav,C#:maj
2587.wav,C#:maj/3
2588.wav,C#:maj/5
2589.wav,D:maj
2590.wav,D:maj/3
2591.wav,D:maj/5
2592.wav,D#:maj
2593.wav,D#:maj/3
2594.wav,D#:maj/5
2595.wav,E:maj
2596.wav,E:maj/3
2597.wav,E:maj/5
2598.wav,F:maj
2599.wav,F:maj/3
2600.wav,F:maj/5
2601.wav,F#:maj
2602.wav,F#:maj/3
2603.wav,F#:maj/5
2604.wav,G:maj
2605.wav,G:maj/3
2606.wav,G:maj/5
2607.wav,G#:maj
2608.wav,G#:maj/3
2609.wav,G#:maj/5
2610.wav,A:maj
2611.wav,A:maj/3
2612.wav,A:maj/5
2613.wav,A#:maj
2614.wav,A#:maj/3
2615.wav,A#:maj/5
2616.wav,B:maj
2617.wav,B:maj/3
2618.wav,B:maj/5
2619.wav,C:min
2620.wav,C:min/3
2621.wav,C:min/5
2622.wav,C#:min
2623.wav,C#:min/3
2624.wav,C#:min/5
2625.wav,D:min
2626.wav,D:min/3
2627.wav,D:min/5
2628.wav,D#:min
2629.wav,D#:min/3
2630.wav,D#:min/5
2631.wav,E:min
2632.wav,E:min/3
2633.wav,E:min/5
2634.wav,F:min
2635.wav,F:min/3
2636.wav,F:min/5
2637.wav,F#:min
2638.wav,F#:min/3
2639.wav,F#:min/5
2640.wav,G:min
2641.wav,G:min/3
2642.wav,G:min/5
2643.wav,G#:min
2644.wav,G#:min/3
2645.wav,G#:min/5
2646.wav,A:min
2647.wav,A:min/3
2648.wav,A:min/5
2649.wav,A#:min
2650.wav,A#:min/3
2651.wav,A#:min/5
2652.wav,B:min
2653.wav,B:min/3
2654.wav,B:min/5
2655.wav,C:min
2656.wav,C:min/3
2657.wav,C:min/5
2658.wav,C#:min
2659.wav,C#:min/3
2660.wav,C#:min/5
2661.wav,D:min
2662.wav,D:min/3
2663.wav,D:min/5
2664.wav,D#:min
2665.wav,D#:min/3
2666.wav,D#:min/5
2667.wav,E:min
2668.wav,E:min/3
2669.wav,E:min/5
2670.wav,F:min
2671.wav,F:min/3
2672.wav,F:min/5
2673.wav,F#:min
2674.wav,F#:min/3
2675.wav,F#:min/5
2676.wav,G:min
2677.wav,G:min/3
2678.wav,G:min/5
2679.wav,G#:min
2680.wav,G#:min/3
2681.wav,G#:min/5
2682.wav,A:min
2683.wav,A:min/3
2684.wav,A:min/5
2685.wav,A#:min
2686.wav,A#:min/3
2687.wav,A#:min/5
2688.wav,B:min
2689.wav,B:min/3
2690.wav,B:min/5
2691.wav,C:maj7
2692.wav,C:maj7/3
2693.wav,C:maj7/5
2694.wav,C:maj7/7
2695.wav,C#:maj7
2696.wav,C#:maj7/3
2697.wav,C#:maj7/5
2698.wav,C#:maj7/7
2699.wav,D:maj7
2700.wav,D:maj7/3
2701.wav,D:maj7/5
2702.wav,D:maj7/7
2703.wav,D#:maj7
2704.wav,D#:maj7/3
2705.wav,D#:maj7/5
2706.wav,D#:maj7/7
2707.wav,E:maj7
2708.wav,E:maj7/3
2709.wav,E:maj7/5
2710.wav,E:maj7/7
2711.wav,F:maj7
2712.wav,F:maj7/3
2713.wav,F:maj7/5
2714.wav,F:maj7/7
2715.wav,F#:maj7
2716.wav,F#:maj7/3
2717.wav,F#:maj7/5
2718.wav,F#:maj7/7
2719.wav,G:maj7
2720.wav,G:maj7/3
2721.wav,G:maj7/5
2722.wav,G:maj7/7
2723.wav,G#:maj7
2724.wav,G#:maj7/3
2725.wav,G#:maj7/5
2726.wav,G#:maj7/7
2727.wav,A:maj7
2728.wav,A:maj7/3
2729.wav,A:maj7/5
2730.wav,A:maj7/7
2731.wav,A#:maj7
2732.wav,A#:maj7/3
2733.wav,A#:maj7/5
2734.wav,A#:maj7/7
2735.wav,B:maj7
2736.wav,B:maj7/3
2737.wav,B:maj7/5
2738.wav,B:maj7/7
2739.wav,C:maj7
2740.wav,C:maj7/3
2741.wav,C:maj7/5
2742.wav,C:maj7/7
2743.wav,C#:maj7
2744.wav,C#:maj7/3
2745.wav,C#:maj7/5
2746.wav,C#:maj7/7
2747.wav,D:maj7
2748.wav,D:maj7/3
2749.wav,D:maj7/5
2750.wav,D:maj7/7
2751.wav,D#:maj7
2752.wav,D#:maj7/3
2753.wav,D#:maj7/5
2754.wav,D#:maj7/7
2755.wav,E:maj7
2756.wav,E:maj7/3
2757.wav,E:maj7/5
2758.wav,E:maj7/7
2759.wav,F:maj7
2760.wav,F:maj7/3
2761.wav,F:maj7/5
2762.wav,F:maj7/7
2763.wav,F#:maj7
2764.wav,F#:maj7/3
2765.wav,F#:maj7/5
2766.wav,F#:maj7/7
2767.wav,G:maj7
2768.wav,G:maj7/3
2769.wav,G:maj7/5
2770.wav,G:maj7/7
2771.wav,G#:maj7
2772.wav,G#:maj7/3
2773.wav,G#:maj7/5
2774.wav,G#:maj7/7
2775.wav,A:maj7
2776.wav,A:maj7/3
2777.wav,A:maj7/5
2778.wav,A:maj7/7
2779.wav,A#:maj7
2780.wav,A#:maj7/3
2781.wav,A#:maj7/5
2782.wav,A#:maj7/7
2783.wav,B:maj7
2784.wav,B:maj7/3
2785.wav,B:maj7/5
2786.wav,B:maj7/7
2787.wav,C:min7
2788.wav,C:min7/3
2789.wav,C:min7/5
2790.wav,C:min7/7
2791.wav,C#:min7
2792.wav,C#:min7/3
2793.wav,C#:min7/5
2794.wav,C#:min7/7
2795.wav,D:min7
2796.wav,D:min7/3
2797.wav,D:min7/5
2798.wav,D:min7/7
2799.wav,D#:min7
2800.wav,D#:min7/3
2801.wav,D#:min7/5
2802.wav,D#:min7/7
2803.wav,E:min7
2804.wav,E:min7/3
2805.wav,E:min7/5
2806.wav,E:min7/7
2807.wav,F:min7
2808.wav,F:min7/3
2809.wav,F:min7/5
2810.wav,F:min7/7
2811.wav,F#:min7
2812.wav,F#:min7/3
2813.wav,F#:min7/5
2814.wav,F#:min7/7
2815.wav,G:min7
2816.wav,G:min7/3
2817.wav,G:min7/5
2818.wav,G:min7/7
2819.wav,G#:min7
2820.wav,G#:min7/3
2821.wav,G#:min7/5
2822.wav,G#:min7/7
2823.wav,A:min7
2824.wav,A:min7/3
2825.wav,A:min7/5
2826.wav,A:min7/7
2827.wav,A#:min7
2828.wav,A#:min7/3
2829.wav,A#:min7/5
2830.wav,A#:min7/7
2831.wav,B:min7
2832.wav,B:min7/3
2833.wav,B:min7/5
2834.wav,B:min7/7
2835.wav,C:min7
2836.wav,C:min7/3
2837.wav,C:min7/5
2838.wav,C:min7/7
2839.wav,C#:min7
2840.wav,C#:min7/3
2841.wav,C#:min7/5
2842.wav,C#:min7/7
2843.wav,D:min7
2844.wav,D:min7/3
2845.wav,D:min7/5
2846.wav,D:min7/7
2847.wav,D#:min7
2848.wav,D#:min7/3
2849.wav,D#:min7/5
2850.wav,D#:min7/7
2851.wav,E:min7
2852.wav,E:min7/3
2853.wav,E:min7/5
2854.wav,E:min7/7
2855.wav,F:min7
2856.wav,F:min7/3
2857.wav,F:min7/5
2858.wav,F:min7/7
2859.wav,F#:min7
2860.wav,F#:min7/3
2861.wav,F#:min7/5
2862.wav,F#:min7/7
2863.wav,G:min7
2864.wav,G:min7/3
2865.wav,G:min7/5
2866.wav,G:min7/7
2867.wav,G#:min7
2868.wav,G#:min7/3
2869.wav,G#:min7/5
2870.wav,G#:min7/7
2871.wav,A:min7
2872.wav,A:min7/3
2873.wav,A:min7/5
2874.wav,A:min7/7
2875.wav,A#:min7
2876.wav,A#:min7/3
2877.wav,A#:min7/5
2878.wav,A#:min7/7
2879.wav,B:min7
2880.wav,B:min7/3
2881.wav,B:min7/5
2882.wav,B:min7/7
2883.wav,C:5
2884.wav,C:5/5
2885.wav,C#:5
2886.wav,C#:5/5
2887.wav,D:5
2888.wav,D:5/5
2889.wav,D#:5
2890.wav,D#:5/5
2891.wav,E:5
2892.wav,E:5/5
2893.wav,F:5
2894.wav,F:5/5
2895.wav,F#:5
2896.wav,F#:5/5
2897.wav,G:5
2898.wav,G:5/5
2899.wav,G#:5
2900.wav,G#:5/5
2901.wav,A:5
2902.wav,A:5/5
2903.wav,A#:5
2904.wav,A#:5/5
2905.wav,B:5
2906.wav,B:5/5
2907.wav,C:5
2908.wav,C:5/5
2909.wav,C#:5
2910.wav,C#:5/5
2911.wav,D:5
2912.wav,D:5/5
2913.wav,D#:5
2914.wav,D#:5/5
2915.wav,E:5
2916.wav,E:5/5
2917.wav,F:5
2918.wav,F:5/5
2919.wav,F#:5
2920.wav,F#:5/5
2921.wav,G:5
2922.wav,G:5/5
2923.wav,G#:5
2924.wav,G#:5/5
2925.wav,A:5
2926.wav,A:5/5
2927.wav,A#:5
2928.wav,A#:5/5
2929.wav,B:5
2930.wav,B:5/5
2931.wav,C:7
2932.wav,C:7/3
2933.wav,C:7/5
2934.wav,C:7/7
2935.wav,C#:7
2936.wav,C#:7/3
2937.wav,C#:7/5
2938.wav,C#:7/7
2939.wav,D:7
2940.wav,D:7/3
2941.wav,D:7/5
2942.wav,D:7/7
2943.wav,D#:7
2944.wav,D#:7/3
2945.wav,D#:7/5
2946.wav,D#:7/7
2947.wav,E:7
2948.wav,E:7/3
2949.wav,E:7/5
2950.wav,E:7/7
2951.wav,F:7
2952.wav,F:7/3
2953.wav,F:7/5
2954.wav,F:7/7
2955.wav,F#:7
2956.wav,F#:7/3
2957.wav,F#:7/5
2958.wav,F#:7/7
2959.wav,G:7
2960.wav,G:7/3
2961.wav,G:7/5
2962.wav,G:7/7
2963.wav,G#:7
2964.wav,G#:7/3
2965.wav,G#:7/5
2966.wav,G#:7/7
2967.wav,A:7
2968.wav,A:7/3
2969.wav,A:7/5
2970.wav,A:7/7
2971.wav,A#:7
2972.wav,A#:7/3
2973.wav,A#:7/5
2974.wav,A#:7/7
2975.wav,B:7
2976.wav,B:7/3
2977.wav,B:7/5
2978.wav,B:7/7
2979.wav,C:7
2980.wav,C:7/3
2981.wav,C:7/5
2982.wav,C:7/7
2983.wav,C#:7
2984.wav,C#:7/3
2985.wav,C#:7/5
2986.wav,C#:7/7
2987.wav,D:7
2988.wav,D:7/3
2989.wav,D:7/5
2990.wav,D:7/7
2991.wav,D#:7
2992.wav,D#:7/3
2993.wav,D#:7/5
2994.wav,D#:7/7
2995.wav,E:7
2996.wav,E:7/3
2997.wav,E:7/5
2998.wav,E:7/7
2999.wav,F:7
3000.wav,F:7/3
3001.wav,F:7/5
3002.wav,F:7/7
3003.wav,F#:7
3004.wav,F#:7/3
3005.wav,F#:7/5
3006.wav,F#:7/7
3007.wav,G:7
3008.wav,G:7/3
3009.wav,G:7/5
3010.wav,G:7/7
3011.wav,G#:7
3012.wav,G#:7/3
3013.wav,G#:7/5
3014.wav,G#:7/7
3015.wav,A:7
3016.wav,A:7/3
3017.wav,A:7/5
3018.wav,A:7/7
3019.wav,A#:7
3020.wav,A#:7/3
3021.wav,A#:7/5
3022.wav,A#:7/7
3023.wav,B:7
3024.wav,B:7/3
3025.wav,B:7/5
3026.wav,B:7/7
3027.wav,C:hdim7
3028.wav,C:hdim7/3
3029.wav,C:hdim7/5
3030.wav,C:hdim7/7
3031.wav,C#:hdim7
3032.wav,C#:hdim7/3
3033.wav,C#:hdim7/5
3034.wav,C#:hdim7/7
3035.wav,D:hdim7
3036.wav,D:hdim7/3
3037.wav,D:hdim7/5
3038.wav,D:hdim7/7
3039.wav,D#:hdim7
3040.wav,D#:hdim7/3
3041.wav,D#:hdim7/5
3042.wav,D#:hdim7/7
3043.wav,E:hdim7
3044.wav,E:hdim7/3
3045.wav,E:hdim7/5
3046.wav,E:hdim7/7
3047.wav,F:hdim7
3048.wav,F:hdim7/3
3049.wav,F:hdim7/5
3050.wav,F:hdim7/7
3051.wav,F#:hdim7
3052.wav,F#:hdim7/3
3053.wav,F#:hdim7/5
3054.wav,F#:hdim7/7
3055.wav,G:hdim7
3056.wav,G:hdim7/3
3057.wav,G:hdim7/5
3058.wav,G:hdim7/7
3059.wav,G#:hdim7
3060.wav,G#:hdim7/3
3061.wav,G#:hdim7/5
3062.wav,G#:hdim7/7
3063.wav,A:hdim7
3064.wav,A:hdim7/3
3065.wav,A:hdim7/5
3066.wav,A:hdim7/7
3067.wav,A#:hdim7
3068.wav,A#:hdim7/3
3069.wav,A#:hdim7/5
3070.wav,A#:hdim7/7
3071.wav,B:hdim7
3072.wav,B:hdim7/3
3073.wav,B:hdim7/5
3074.wav,B:hdim7/7
3075.wav,C:hdim7
3076.wav,C:hdim7/3
3077.wav,C:hdim7/5
3078.wav,C:hdim7/7
3079.wav,C#:hdim7
3080.wav,C#:hdim7/3
3081.wav,C#:hdim7/5
3082.wav,C#:hdim7/7
3083.wav,D:hdim7
3084.wav,D:hdim7/3
3085.wav,D:hdim7/5
3086.wav,D:hdim7/7
3087.wav,D#:hdim7
3088.wav,D#:hdim7/3
3089.wav,D#:hdim7/5
3090.wav,D#:hdim7/7
3091.wav,E:hdim7
3092.wav,E:hdim7/3
3093.wav,E:hdim7/5
3094.wav,E:hdim7/7
3095.wav,F:hdim7
3096.wav,F:hdim7/3
3097.wav,F:hdim7/5
3098.wav,F:hdim7/7
3099.wav,F#:hdim7
3100.wav,F#:hdim7/3
3101.wav,F#:hdim7/5
3102.wav,F#:hdim7/7
3103.wav,G:hdim7
3104.wav,G:hdim7/3
3105.wav,G:hdim7/5
3106.wav,G:hdim7/7
3107.wav,G#:hdim7
3108.wav,G#:hdim7/3
3109.wav,G#:hdim7/5
3110.wav,G#:hdim7/7
3111.wav,A:hdim7
3112.wav,A:hdim7/3
3113.wav,A:hdim7/5
3114.wav,A:hdim7/7
3115.wav,A#:hdim7
3116.wav,A#:hdim7/3
3117.wav,A#:hdim7/5
3118.wav,A#:hdim7/7
3119.wav,B:hdim7
3120.wav,B:hdim7/3
3121.wav,B:hdim7/5
3122.wav,B:hdim7/7
3123.wav,C:maj
3124.wav,C:maj/3
3125.wav,C:maj/5
3126.wav,C#:maj
3127.wav,C#:maj/3
3128.wav,C#:maj/5
3129.wav,D:maj
3130.wav,D:maj/3
3131.wav,D:maj/5
3132.wav,D#:maj
3133.wav,D#:maj/3
3134.wav,D#:maj/5
3135.wav,E:maj
3136.wav,E:maj/3
3137.wav,E:maj/5
3138.wav,F:maj
3139.wav,F:maj/3
3140.wav,F:maj/5
3141.wav,F#:maj
3142.wav,F#:maj/3
3143.wav,F#:maj/5
3144.wav,G:maj
3145.wav,G:maj/3
3146.wav,G:maj/5
3147.wav,G#:maj
3148.wav,G#:maj/3
3149.wav,G#:maj/5
3150.wav,A:maj
3151.wav,A:maj/3
3152.wav,A:maj/5
3153.wav,A#:maj
3154.wav,A#:maj/3
3155.wav,A#:maj/5
3156.wav,B:maj
3157.wav,B:maj/3
3158.wav,B:maj/5
3159.wav,C:maj
3160.wav,C:maj/3
3161.wav,C:maj/5
3162.wav,C#:maj
3163.wav,C#:maj/3
3164.wav,C#:maj/5
3165.wav,D:maj
3166.wav,D:maj/3
3167.wav,D:maj/5
3168.wav,D#:maj
3169.wav,D#:maj/3
3170.wav,D#:maj/5
3171.wav,E:maj
3172.wav,E:maj/3
3173.wav,E:maj/5
3174.wav,F:maj
3175.wav,F:maj/3
3176.wav,F:maj/5
3177.wav,F#:maj
3178.wav,F#:maj/3
3179.wav,F#:maj/5
3180.wav,G:maj
3181.wav,G:maj/3
3182.wav,G:maj/5
3183.wav,G#:maj
3184.wav,G#:maj/3
3185.wav,G#:maj/5
3186.wav,A:maj
3187.wav,A:maj/3
3188.wav,A:maj/5
3189.wav,A#:maj
3190.wav,A#:maj/3
3191.wav,A#:maj/5
3192.wav,B:maj
3193.wav,B:maj/3
3194.wav,B:maj/5
3195.wav,C:min
3196.wav,C:min/3
3197.wav,C:min/5
3198.wav,C#:min
3199.wav,C#:min/3
3200.wav,C#:min/5
3201.wav,D:min
3202.wav,D:min/3
3203.wav,D:min/5
3204.wav,D#:min
3205.wav,D#:min/3
3206.wav,D#:min/5
3207.wav,E:min
3208.wav,E:min/3
3209.wav,E:min/5
3210.wav,F:min
3211.wav,F:min/3
3212.wav,F:min/5
3213.wav,F#:min
3214.wav,F#:min/3
3215.wav,F#:min/5
3216.wav,G:min
3217.wav,G:min/3
3218.wav,G:min/5
3219.wav,G#:min
3220.wav,G#:min/3
3221.wav,G#:min/5
3222.wav,A:min
3223.wav,A:min/3
3224.wav,A:min/5
3225.wav,A#:min
3226.wav,A#:min/3
3227.wav,A#:min/5
3228.wav,B:min
3229.wav,B:min/3
3230.wav,B:min/5
3231.wav,C:min
3232.wav,C:min/3
3233.wav,C:min/5
3234.wav,C#:min
3235.wav,C#:min/3
3236.wav,C#:min/5
3237.wav,D:min
3238.wav,D:min/3
3239.wav,D:min/5
3240.wav,D#:min
3241.wav,D#:min/3
3242.wav,D#:min/5
3243.wav,E:min
3244.wav,E:min/3
3245.wav,E:min/5
3246.wav,F:min
3247.wav,F:min/3
3248.wav,F:min/5
3249.wav,F#:min
3250.wav,F#:min/3
3251.wav,F#:min/5
3252.wav,G:min
3253.wav,G:min/3
3254.wav,G:min/5
3255.wav,G#:min
3256.wav,G#:min/3
3257.wav,G#:min/5
3258.wav,A:min
3259.wav,A:min/3
3260.wav,A:min/5
3261.wav,A#:min
3262.wav,A#:min/3
3263.wav,A#:min/5
3264.wav,B:min
3265.wav,B:min/3
3266.wav,B:min/5
3267.wav,C:maj7
3268.wav,C:maj7/3
3269.wav,C:maj7/5
3270.wav,C:maj7/7
3271.wav,C#:maj7
3272.wav,C#:maj7/3
3273.wav,C#:maj7/5
3274.wav,C#:maj7/7
3275.wav,D:maj7
3276.wav,D:maj7/3
3277.wav,D:maj7/5
3278.wav,D:maj7/7
3279.wav,D#:maj7
3280.wav,D#:maj7/3
3281.wav,D#:maj7/5
3282.wav,D#:maj7/7
3283.wav,E:maj7
3284.wav,E:maj7/3
3285.wav,E:maj7/5
3286.wav,E:maj7/7
3287.wav,F:maj7
3288.wav,F:maj7/3
3289.wav,F:maj7/5
3290.wav,F:maj7/7
3291.wav,F#:maj7
3292.wav,F#:maj7/3
3293.wav,F#:maj7/5
3294.wav,F#:maj7/7
3295.wav,G:maj7
3296.wav,G:maj7/3
3297.wav,G:maj7/5
3298.wav,G:maj7/7
3299.wav,G#:maj7
3300.wav,G#:maj7/3
3301.wav,G#:maj7/5
3302.wav,G#:maj7/7
3303.wav,A:maj7
3304.wav,A:maj7/3
3305.wav,A:maj7/5
3306.wav,A:maj7/7
3307.wav,A#:maj7
3308.wav,A#:maj7/3
3309.wav,A#:maj7/5
3310.wav,A#:maj7/7
3311.wav,B:maj7
3312.wav,B:maj7/3
3313.wav,B:maj7/5
3314.wav,B:maj7/7
3315.wav,C:maj7
3316.wav,C:maj7/3
3317.wav,C:maj7/5
3318.wav,C:maj7/7
3319.wav,C#:maj7
3320.wav,C#:maj7/3
3321.wav,C#:maj7/5
3322.wav,C#:maj7/7
3323.wav,D:maj7
3324.wav,D:maj7/3
3325.wav,D:maj7/5
3326.wav,D:maj7/7
3327.wav,D#:maj7
3328.wav,D#:maj7/3
3329.wav,D#:maj7/5
3330.wav,D#:maj7/7
3331.wav,E:maj7
3332.wav,E:maj7/3
3333.wav,E:maj7/5
3334.wav,E:maj7/7
3335.wav,F:maj7
3336.wav,F:maj7/3
3337.wav,F:maj7/5
3338.wav,F:maj7/7
3339.wav,F#:maj7
3340.wav,F#:maj7/3
