file_name,root_note,chord_type,0,1,2,3,4,5,6,7,8,9,10,11
3341.wav,9,maj7/5,0.4521325,1.0,0.638319,0.46169984,0.4664952,0.60966015,0.46113747,0.42385292,0.45112357,0.48254248,0.5311044,0.44788855
3342.wav,9,maj7/7,0.6362422,1.0,0.81416404,0.7144785,0.545831,0.61307746,0.96469283,0.77127755,0.5603622,0.62729895,0.6694782,0.53013694
3343.wav,10,maj7,0.4696902,0.52132565,0.59257674,0.3986866,0.3946298,0.44945103,0.58526117,0.54369074,0.47443953,0.42482436,0.5478959,1.0
3344.wav,10,maj7/3,0.5382743,0.4923088,0.7317188,0.38989487,0.29708603,0.35601115,0.43178144,0.43894076,0.28458688,0.31500158,0.40119085,1.0
3345.wav,10,maj7/5,0.64703375,0.57012737,1.0,0.7098909,0.5557468,0.52549845,0.71514845,0.62894934,0.48265108,0.46551436,0.55845207,0.9891111
3346.wav,10,maj7/7,0.34733343,0.5107338,0.67976224,0.4653577,0.40296385,0.38834727,0.8748995,1.0,0.40857792,0.30297512,0.31318524,0.40218017
3347.wav,11,maj7,1.0,0.6606134,0.67912006,0.60458773,0.29711646,0.34951198,0.6086167,0.5596261,0.514698,0.42557678,0.46387595,0.6372855
3348.wav,11,maj7/3,1.0,0.35692185,0.31879166,0.40194196,0.2612479,0.28275594,0.23139799,0.33584175,0.3224928,0.35244933,0.33857733,0.4260929
3349.wav,11,maj7/5,0.69837576,0.48863825,0.5621879,0.6986798,0.29146752,0.31648204,0.50868875,1.0,0.67366433,0.48959586,0.44561976,0.60984683
3350.wav,11,maj7/7,0.49157742,0.43660772,0.41543156,0.485417,0.41720214,0.33981094,0.55926967,0.9610422,1.0,0.43132362,0.41529754,0.36871284
3351.wav,0,maj7,0.5152372,1.0,0.5839104,0.44040722,0.4227656,0.3538043,0.42544153,0.59335667,0.6693434,0.593993,0.32261723,0.33473095
3352.wav,0,maj7/3,0.53336036,1.0,0.48696572,0.3473831,0.2671956,0.25379452,0.1973619,0.30608496,0.40908238,0.40137574,0.31106195,0.38054958
3353.wav,0,maj7/5,0.6032396,0.85757416,0.78694886,0.5669957,0.43082243,0.31860793,0.2740868,0.5168454,1.0,0.5318734,0.44133547,0.5045527
3354.wav,0,maj7/7,0.47818682,0.50322145,0.5593393,0.45552695,0.6092777,0.56424975,0.48556048,0.5938599,0.974983,1.0,0.400011,0.47479558
3355.wav,1,maj7,0.4744692,0.5136619,1.0,0.5033912,0.5463973,0.33526927,0.3548084,0.37610716,0.70522106,0.80174917,0.5528932,0.4277959
3356.wav,1,maj7/3,0.29580778,0.40913337,1.0,0.43749323,0.3111098,0.30226097,0.2483603,0.18993086,0.26078555,0.43716085,0.37386718,0.28411302
3357.wav,1,maj7/5,0.5385725,0.63211983,1.0,0.62144953,0.4353191,0.3541555,0.32057735,0.30368003,0.44005832,0.6086877,0.4775831,0.4169906
3358.wav,1,maj7/7,0.27410397,0.30868703,0.36456853,0.32693923,0.28043005,0.30994773,0.33494997,0.3841422,0.39879835,0.97729576,1.0,0.34099174
3359.wav,2,maj7,0.3904842,0.32525983,0.46323663,1.0,0.552396,0.41820732,0.36421138,0.31040204,0.41646972,0.46415332,0.6141796,0.6120286
3360.wav,2,maj7/3,0.23923048,0.2846204,0.44208366,1.0,0.33776504,0.29761896,0.37396175,0.14721575,0.17653158,0.18711247,0.24725536,0.22188129
3361.wav,2,maj7/5,0.51238555,0.5722858,0.73107547,0.9838649,0.49611723,0.5610674,0.6775925,0.46493024,0.60880715,0.7575159,1.0,0.6019625
3362.wav,2,maj7/7,0.5205982,0.3660412,0.47240627,0.44845995,0.4395044,0.3658431,0.52533245,0.5186544,0.5441164,0.500736,1.0,0.9551527
3363.wav,3,min7,0.5667947,0.46886733,0.41069666,0.6558114,0.39881113,0.4365691,0.54621655,1.0,0.5809744,0.45974642,0.5602119,0.652088
3364.wav,3,min7/3,0.47127303,0.23834807,0.3152152,0.4013298,0.2686067,0.27284068,0.4512928,1.0,0.27205104,0.22780831,0.30644,0.34801668
3365.wav,3,min7/5,0.5077501,0.42284667,0.4371918,0.35778326,0.32298276,0.31870508,0.47664374,1.0,0.3665331,0.28957218,0.5094673,0.4821887
3366.wav,3,min7/7,0.692013,0.36465612,0.29709843,0.51098096,0.35621244,0.3521289,0.44898662,0.636439,0.38281342,0.572817,1.0,0.60014
3367.wav,4,min7,0.39769936,0.49455598,0.38055807,0.2882825,0.4812127,0.3071898,0.27452746,0.37575608,0.51279396,0.3162441,0.62223214,1.0
3368.wav,4,min7/3,0.4678965,1.0,0.39177513,0.21584961,0.41072655,0.21439122,0.1681091,0.19111367,0.35177568,0.29980966,0.34196416,0.41911882
3369.wav,4,min7/5,0.40350303,0.7728096,0.42898008,0.5834105,1.0,0.33285436,0.21963869,0.22771606,0.50332016,0.3220928,0.32751063,0.47528604
3370.wav,4,min7/7,0.45800772,0.73029065,0.7118624,0.7284478,0.93660605,0.45814946,0.4234099,0.5408577,1.0,0.5530143,0.5256439,0.9167318
3371.wav,5,min7,0.4272429,0.54946256,1.0,0.32997665,0.2916686,0.3331861,0.27276093,0.3591662,0.44382906,0.5955512,0.30615205,0.34338507
3372.wav,5,min7/3,1.0,0.35907257,0.55013156,0.3009385,0.18434931,0.4021492,0.19377021,0.13900946,0.168914,0.420725,0.3105971,0.3965521
3373.wav,5,min7/5,0.40858173,0.51218927,1.0,0.32420617,0.26824614,0.4105321,0.28882217,0.3104721,0.3449942,0.49802417,0.2731927,0.34516376
3374.wav,5,min7/7,0.62473524,0.4256491,0.692284,0.56946623,0.5781339,1.0,0.4751989,0.29495054,0.33394668,0.3464663,0.3818796,0.40271908
3375.wav,6,min7,0.31603122,0.40909678,0.37640128,1.0,0.39078254,0.3229445,0.41360834,0.22793573,0.25448692,0.24555184,0.32885525,0.1728283
3376.wav,6,min7/3,0.31974402,1.0,0.46384802,0.5523923,0.2143524,0.21427535,0.24400099,0.13080457,0.08871453,0.10979295,0.2900627,0.2059922
3377.wav,6,min7/5,0.4321745,1.0,0.72397184,0.9005643,0.32231846,0.27640164,0.45110896,0.23820755,0.20015308,0.20732576,0.50318354,0.369836
3378.wav,6,min7/7,0.5401971,0.78670067,0.69227046,1.0,0.6596834,0.5544154,0.79523456,0.5319796,0.46136406,0.42053932,0.42063376,0.44962984
3379.wav,7,min7,0.29996678,0.38802382,0.5712837,0.37228927,1.0,0.4373631,0.6800478,0.4351697,0.30067953,0.31244132,0.29617596,0.44353312
3380.wav,7,min7/3,0.37224153,0.44546372,1.0,0.4230205,0.3817282,0.3355163,0.2562228,0.3243219,0.22217488,0.2088572,0.210603,0.44652426
3381.wav,7,min7/5,0.2592202,0.39461678,0.5538115,0.60088384,1.0,0.46709642,0.39982706,0.4150692,0.38804975,0.37691158,0.4099214,0.62671566
3382.wav,7,min7/7,0.5039548,0.48856923,0.81440836,0.9158215,1.0,0.59799546,0.83500314,0.9292269,0.5915563,0.5191935,0.49274534,0.7327101
3383.wav,8,min7,0.41477883,0.23713079,0.33967537,0.35061023,0.4373554,1.0,0.4247701,0.3533418,0.49098843,0.248785,0.19492449,0.27059832
3384.wav,8,min7/3,0.4950735,0.38714153,0.54108405,1.0,0.46042743,0.47395903,0.31283736,0.31140068,0.5225359,0.23823297,0.24278413,0.3409424
3385.wav,8,min7/5,0.9373715,0.56442046,0.50565916,0.6270507,0.64151025,1.0,0.38429013,0.39585313,0.47953767,0.3517325,0.31219575,0.31205654
3386.wav,8,min7/7,0.85857904,0.47631958,0.6768625,1.0,0.48861566,0.7459819,0.65411884,0.65924037,0.93148965,0.35975105,0.36607063,0.5076212
3387.wav,9,min7,0.4027616,0.54328024,0.2641831,0.52536786,0.71454346,0.5803918,1.0,0.73962784,0.9061796,0.5282871,0.42808884,0.37563357
3388.wav,9,min7/3,0.2397347,0.42659116,0.42096367,0.50044256,1.0,0.4163213,0.48219815,0.48164147,0.4382146,0.62465864,0.31485337,0.20034294
3389.wav,9,min7/5,0.52606004,0.9762742,0.4871216,0.36368152,0.6938482,0.69687194,1.0,0.46640658,0.47952303,0.5921931,0.43229118,0.44062158
3390.wav,9,min7/7,0.31953147,0.585516,0.62944114,0.5722162,0.50725615,0.61807203,1.0,0.6393727,0.64578575,0.7872995,0.40400276,0.33997506
3391.wav,10,min7,0.42575252,0.5679906,0.66224563,0.32251865,0.35280585,0.33574522,0.46263644,1.0,0.5202976,0.5066499,0.67783874,0.42072594
3392.wav,10,min7/3,0.40703157,0.5072401,0.77148443,0.5851517,0.6637467,1.0,0.5836114,0.8670899,0.49863523,0.52500296,0.7449975,0.43555716
3393.wav,10,min7/5,0.41364688,0.37256223,0.9643709,0.45866212,0.5232927,1.0,0.6207157,0.98639214,0.5066738,0.46906984,0.42622364,0.4076152
3394.wav,10,min7/7,0.48734453,0.6575557,1.0,0.5219628,0.5260756,0.8345907,0.61876875,0.8150672,0.45352829,0.5887963,0.90686095,0.45725
3395.wav,11,min7,0.35387805,0.28929746,0.30888355,0.39387348,0.2068322,0.23287854,0.35024846,0.40884873,1.0,0.4536661,0.4026416,0.4745658
3396.wav,11,min7/3,0.44013032,0.4550151,0.528783,0.81516194,0.3721635,0.68005645,1.0,0.5241958,0.84104407,0.59465116,0.53117245,0.82055205
3397.wav,11,min7/5,0.44942594,0.41725293,0.5433544,1.0,0.48250663,0.52693754,0.90569687,0.54033315,0.72580343,0.32991645,0.31588405,0.43772197
3398.wav,11,min7/7,0.5775735,0.7311979,0.81137747,0.91757685,0.3270126,0.3479354,0.6838762,0.59077877,1.0,0.5318325,0.65439504,0.9774989
3399.wav,0,min7,0.55389655,0.29506016,0.23453471,0.22908136,0.3984497,0.26538327,0.2553245,0.37584504,0.48295304,1.0,0.52652246,0.52170354
3400.wav,0,min7/3,1.0,0.56694907,0.49241117,0.5065897,0.67648154,0.41791445,0.48426154,0.80393255,0.61110735,0.9182582,0.52091426,0.468891
3401.wav,0,min7/5,0.53970987,0.40316102,0.43517414,0.3789213,0.409966,0.39406928,0.45362937,1.0,0.9761086,0.8788033,0.5409307,0.50433147
3402.wav,0,min7/7,0.91967034,0.71486366,0.7674216,0.6731032,0.82622576,0.64806026,0.73099226,0.90268767,0.6508721,1.0,0.89049256,0.8764394
3403.wav,1,min7,0.6163273,0.7266074,0.45097232,0.3775933,0.33721188,0.3764449,0.35446587,0.49240905,0.54736704,0.5497796,1.0,0.42572877
3404.wav,1,min7/3,0.7140933,0.9442293,0.59355694,0.40355638,0.44283006,0.8682707,0.6191593,0.63356614,1.0,0.8270116,0.8095261,0.62933075
3405.wav,1,min7/5,0.4383518,0.67737955,0.59553903,0.43935844,0.35174236,0.7408763,0.67143786,0.8065528,1.0,0.7840958,0.9234012,0.49024576
3406.wav,1,min7/7,0.5873961,1.0,0.6997929,0.51690614,0.5191685,0.64174575,0.47284195,0.5178195,0.53464574,0.5807044,0.81832105,0.541651
3407.wav,2,min7,0.44951358,0.39411244,0.5264631,0.30869484,0.18707497,0.1471335,0.31075722,0.23224734,0.22660069,0.28135598,0.41645297,1.0
3408.wav,2,min7/3,0.40169823,0.42612556,1.0,0.64893657,0.40053606,0.3601507,0.48724893,0.3763495,0.51762635,0.69913995,0.529792,0.7345008
3409.wav,2,min7/5,0.5980078,0.57467663,0.5882258,0.30385312,0.35512212,0.34693128,0.722789,0.4277598,0.35446414,1.0,0.84158945,0.96703404
3410.wav,2,min7/7,0.51219887,0.5345359,0.85378987,0.4032952,0.27879378,0.26660177,0.3356993,0.35853046,0.2779106,0.33277512,0.40041268,1.0
3411.wav,3,min7,1.0,0.40852824,0.43180966,0.37868464,0.22512402,0.1874655,0.24816787,0.24195835,0.19762366,0.18641965,0.26566264,0.4501969
3412.wav,3,min7/3,0.63920194,0.59132457,0.751406,0.7772975,0.4750741,0.4283978,0.5138406,0.6388981,0.42097813,0.6207261,1.0,0.5236648
3413.wav,3,min7/5,1.0,0.67892444,0.6488835,0.8029228,0.4102963,0.41792575,0.4488034,0.71795446,0.60905087,0.7003683,0.6841534,0.8032156
3414.wav,3,min7/7,1.0,0.75638086,0.79363376,0.7532763,0.39950407,0.34163666,0.2923987,0.56466645,0.47060457,0.4713112,0.4930395,0.5780864
3415.wav,4,min7,0.5251069,1.0,0.4945737,0.4974045,0.45824653,0.27290484,0.2207218,0.29377335,0.31835657,0.24942361,0.29564497,0.46666223
3416.wav,4,min7/3,0.6643209,1.0,0.9580415,0.72252154,0.7238623,0.43005583,0.52076954,0.5496779,0.65063363,0.7625616,0.81883484,0.87313634
3417.wav,4,min7/5,0.70489776,1.0,0.47306246,0.38725775,0.42647123,0.42587793,0.39745227,0.38733053,0.61443055,0.56224597,0.6575365,0.9787904
3418.wav,4,min7/7,0.7136088,1.0,0.67249995,0.5847701,0.8704047,0.63201505,0.5932659,0.5028511,0.7495709,0.49710163,0.52888966,0.5958674
3419.wav,5,min7,0.3641711,0.5330209,1.0,0.38704073,0.5450779,0.4135921,0.2369882,0.23541167,0.26010692,0.2653127,0.2059942,0.26935244
3420.wav,5,min7/3,1.0,0.5805639,0.78793764,0.8376715,0.6797249,0.80410707,0.3842064,0.3622012,0.37614867,0.57309,0.40282977,0.47381186
3421.wav,5,min7/5,0.48585582,0.5020452,1.0,0.26084396,0.21819963,0.20450139,0.24536158,0.23320444,0.1700913,0.3620071,0.26914728,0.33719867
3422.wav,5,min7/7,0.39113358,0.69559157,1.0,0.7464144,0.6683144,0.6156553,0.42689246,0.3148835,0.3387851,0.60257244,0.41777027,0.371246
3423.wav,6,min7,0.32884765,0.4748226,0.67293936,1.0,0.38642642,0.5242826,0.5132493,0.23660506,0.20014729,0.2732589,0.21351011,0.26794145
3424.wav,6,min7/3,0.4009273,0.82698405,0.4002635,1.0,0.57225,0.47233266,0.47870055,0.24935012,0.26480645,0.2900794,0.3794168,0.33814585
3425.wav,6,min7/5,0.5851387,0.7204534,0.6383904,1.0,0.29592103,0.32831454,0.4920925,0.35796973,0.42229286,0.47534847,0.51512927,0.40117493
3426.wav,6,min7/7,0.43742517,0.9189774,0.8188692,1.0,0.49905887,0.62580246,0.5305421,0.397171,0.3303528,0.35929978,0.5749835,0.362054
3427.wav,7,min7,0.34346008,0.48485962,0.6340428,0.6924966,1.0,0.67135525,0.77719146,0.5316195,0.43983427,0.3828274,0.4484181,0.3802666
3428.wav,7,min7/3,0.6098521,0.87450856,1.0,0.65632683,0.62204105,0.50356144,0.52091235,0.5390531,0.45502543,0.40403003,0.48424813,0.6857031
3429.wav,7,min7/5,0.46052673,0.5568466,1.0,0.6336644,0.55353373,0.36400247,0.26636454,0.40072232,0.37820667,0.36666784,0.394658,0.4492975
3430.wav,7,min7/7,0.6894783,0.65999967,0.93884206,0.79751724,1.0,0.5935923,0.5926393,0.7176495,0.7869731,0.6854889,0.5845165,0.88457876
3431.wav,8,min7,0.41879633,0.36807585,0.4073231,0.5181402,0.5074019,1.0,0.46275872,0.42151463,0.32502127,0.34658602,0.3105692,0.32531905
3432.wav,8,min7/3,0.791935,0.7058237,0.72680974,1.0,0.52080935,0.8064868,0.6774014,0.5499509,0.80097705,0.6724622,0.5147869,0.5051271
3433.wav,8,min7/5,0.5339122,0.5573034,0.63503903,1.0,0.65334344,0.86666787,0.48518163,0.54037213,0.62438,0.33954704,0.3776789,0.45675603
3434.wav,8,min7/7,0.61861783,0.44495952,0.41266924,0.6665067,0.6848128,0.8348266,0.8462116,0.9746231,1.0,0.7272956,0.54467416,0.40535343
3435.wav,9,min7,0.5045738,0.7527699,0.40830082,0.4321292,0.5378518,0.7089607,1.0,0.5537081,0.5464686,0.52585775,0.43256116,0.46522355
3436.wav,9,min7/3,0.4464701,0.75033724,0.35570157,0.5694064,0.62719613,0.61574537,1.0,0.29354987,0.3390442,0.49470016,0.33281723,0.34101662
3437.wav,9,min7/5,0.35884726,0.72091556,0.5868215,0.68870455,1.0,0.611525,0.4506219,0.37996858,0.36196026,0.5740412,0.29075527,0.27617887
3438.wav,9,min7/7,0.36710766,0.5086912,0.3455878,0.31373903,0.37221813,0.46557692,1.0,0.7260912,0.65421075,0.90745366,0.5843852,0.39895484
3439.wav,10,min7,0.4534107,0.45122603,0.57741827,0.49520963,0.5453268,0.35781738,0.7361157,1.0,0.50788355,0.90601605,0.6288471,0.46937945
3440.wav,10,min7/3,0.57850385,0.72785753,1.0,0.4517232,0.39989755,0.688639,0.4534223,0.9899918,0.71922266,0.579036,0.68633974,0.5757283
3441.wav,10,min7/5,0.6276897,0.6558853,0.95302004,0.6675923,0.64853317,1.0,0.9713398,0.7581873,0.60134095,0.571159,0.7517187,0.6056289
3442.wav,10,min7/7,0.5894668,0.68096864,0.72724086,0.59347874,0.57487065,0.67064184,0.5919163,0.6031499,0.6976813,0.74222445,1.0,0.64590466
3443.wav,11,min7,0.6041444,0.67184573,0.82128555,0.79755616,0.506606,0.38781548,0.54726475,0.7014528,0.96410966,0.7931521,1.0,0.6751154
3444.wav,11,min7/3,0.53090245,0.5437193,0.5949154,1.0,0.6436303,0.68840116,0.82394934,0.747258,0.86589146,0.77675396,0.6370757,0.7178516
3445.wav,11,min7/5,0.5626518,0.5619055,0.59302443,0.81072825,0.560746,0.6470001,1.0,0.9397863,0.988049,0.77373546,0.48045978,0.530863
3446.wav,11,min7/7,0.43370667,0.5727216,0.6459157,0.45380434,0.44994804,0.57458127,0.6697209,0.947283,1.0,0.70019704,0.58121026,0.8154845
3447.wav,0,min7,0.6330237,0.42214248,0.3789933,0.29745182,0.40539292,0.4065018,0.4078441,0.46513388,0.63299835,1.0,0.6289025,0.77118367
3448.wav,0,min7/3,0.82034725,0.47181454,0.54071337,0.48737395,0.7412897,0.39456695,0.5059983,0.77263427,0.8139272,1.0,0.5916726,0.67930883
3449.wav,0,min7/5,0.39852685,0.42955163,0.38494098,0.28813186,0.50619364,0.4450929,0.44333717,0.5094748,0.9125291,1.0,0.5373769,0.469006
3450.wav,0,min7/7,0.520405,0.4534118,0.31570363,0.27318743,0.38317606,0.21930759,0.22762842,0.53646004,0.71647763,1.0,0.47397134,0.4439983
3451.wav,1,min7,0.8091476,0.72686404,0.58992475,0.45395306,0.3785765,0.48354888,0.35435864,0.48600453,0.48883283,0.71721697,1.0,0.65208924
3452.wav,1,min7/3,0.6138997,0.6411858,0.49237686,0.3734002,0.35919952,0.59374195,0.4465722,0.69886494,0.8516822,0.7113262,1.0,0.6478504
3453.wav,1,min7/5,0.59011614,0.813445,0.66373295,0.55920863,0.5521577,0.7327812,0.5151708,0.5686455,1.0,0.64750236,0.87475246,0.64886266
3454.wav,1,min7/7,0.57849616,0.68109274,0.4472629,0.43737677,0.41683882,0.45210043,0.42217904,0.4558389,0.5570622,0.6759282,1.0,0.63132185
3455.wav,2,min7,0.7593137,1.0,0.8205988,0.5368516,0.52208513,0.60915834,0.6523282,0.43956584,0.65625185,0.5953744,0.59723014,0.8716151
3456.wav,2,min7/3,0.73151827,0.70593464,1.0,0.45040575,0.49781704,0.5094633,0.56004435,0.3737357,0.42916793,0.71366996,0.50585014,0.75368977
3457.wav,2,min7/5,0.56279844,0.57214475,0.46277785,0.37826985,0.36783606,0.34402296,0.4638133,0.39756942,0.72121364,1.0,0.650277,0.54410595
3458.wav,2,min7/7,0.5586208,0.5035472,0.77293736,0.49847054,0.34255064,0.3669675,0.56025,0.37487003,0.4234083,0.58060217,0.7110438,1.0
3459.wav,3,5,0.4472157,0.33055404,0.3548062,0.2234503,0.24408054,0.25444588,0.33315426,1.0,0.43876207,0.4612418,0.29909545,0.38656113
3460.wav,3,5/5,0.5841348,0.37195528,0.26562232,0.22181812,0.22164823,0.25559005,0.38043666,1.0,0.42300493,0.19182058,0.19190936,0.20265959
3461.wav,4,5,0.45072797,0.18838498,0.2504691,0.2427221,0.2167113,0.19618851,0.21281068,0.53211594,1.0,0.46034616,0.22200473,0.28009394
3462.wav,4,5/5,0.33026388,1.0,0.36402562,0.15086418,0.09606194,0.0945844,0.10419175,0.13262774,0.2204611,0.16492169,0.13150184,0.14347415
3463.wav,5,5,0.23242724,0.6357731,1.0,0.25691673,0.16364752,0.1900263,0.21217155,0.20856616,0.3461509,0.68952346,0.23760806,0.16234253
3464.wav,5,5/5,0.29425845,0.43065235,1.0,0.3322614,0.1868355,0.15829049,0.17994136,0.20107889,0.28042984,0.686958,0.42185995,0.29157633
3465.wav,6,5,0.2923328,0.35205925,0.55520785,1.0,0.36347857,0.25114888,0.32017878,0.3494574,0.43797165,0.6641991,0.7584394,0.29885447
3466.wav,6,5/5,0.5347984,0.4777044,0.4758343,0.96996814,0.6090234,0.40519783,0.35706654,0.38109568,0.555503,0.8252768,1.0,0.6462095
3467.wav,7,5,0.52593124,0.36899382,0.41506907,0.8778768,0.8375475,0.4537308,0.34269422,0.3063664,0.36345604,0.34636,0.6165638,1.0
3468.wav,7,5/5,0.42321047,0.15871078,0.2390826,0.42191255,0.8039181,0.34210423,0.2677204,0.21106794,0.22468975,0.28694472,0.38577032,1.0
3469.wav,8,5,1.0,0.5783833,0.4384003,0.42915905,0.6307082,0.84006643,0.45421925,0.31121865,0.32804364,0.4551543,0.5580038,0.55034506
3470.wav,8,5/5,1.0,0.46024203,0.24013825,0.19843987,0.28746212,0.8450951,0.3511903,0.15902378,0.20771614,0.24666725,0.22736686,0.3489432
3471.wav,9,5,0.70926386,1.0,0.27453277,0.2098382,0.21777487,0.47763404,0.7611437,0.34725025,0.2731375,0.250051,0.29330736,0.41625875
3472.wav,9,5/5,0.34883776,1.0,0.38563696,0.1815641,0.20389381,0.28456676,0.49634752,0.16657937,0.16964456,0.17152466,0.18323681,0.22699729
3473.wav,10,5,0.26283342,0.5748792,1.0,0.24749771,0.16939354,0.24735469,0.35217682,0.5759071,0.4175957,0.24416094,0.16571118,0.20171943
3474.wav,10,5/5,0.2845539,0.46430844,1.0,0.33888555,0.11907479,0.16281176,0.29759845,0.49354133,0.2818372,0.2523917,0.2604778,0.24776086
3475.wav,11,5,0.3282317,0.42312458,0.70341504,0.71138585,0.3416091,0.22795142,0.2716138,0.56117165,1.0,0.4594514,0.23496775,0.24512643
3476.wav,11,5/5,0.32700187,0.41048604,0.63792384,1.0,0.3407176,0.23199798,0.27521387,0.32842854,0.727309,0.427528,0.35918686,0.34405574
3477.wav,0,5,0.32217413,0.34597102,0.3662645,0.44853675,0.7578073,0.3618914,0.35543168,0.34643716,0.47444934,1.0,0.44065467,0.319875
3478.wav,0,5/5,0.26415643,0.29724774,0.38764113,0.5155505,1.0,0.39356485,0.3554892,0.37258944,0.47653157,0.5820882,0.43237782,0.297484
3479.wav,1,5,0.39266363,0.37537238,0.36402315,0.366294,0.35010064,0.7346254,0.2957134,0.30917314,0.45904323,0.7043722,1.0,0.51141304
3480.wav,1,5/5,0.28713346,0.229938,0.26762143,0.32717705,0.5355614,1.0,0.45447758,0.26212347,0.20703973,0.26422048,0.42781237,0.26981324
3481.wav,2,5,0.44940692,0.24633299,0.25002134,0.2357169,0.22765827,0.38678518,0.73359215,0.28862983,0.2971199,0.35345885,0.51907593,1.0
3482.wav,2,5/5,0.51502043,0.51756126,0.43225333,0.37714005,0.46827406,0.6858651,1.0,0.48861274,0.43090343,0.38652888,0.48965117,0.921483
3483.wav,3,5,1.0,0.64176196,0.3633927,0.2599846,0.20385773,0.27805555,0.47129452,0.62046856,0.2450959,0.31212488,0.3089284,0.45987648
3484.wav,3,5/5,1.0,0.44609833,0.37960985,0.30689827,0.2904896,0.36512756,0.5120429,0.71241665,0.3731877,0.32880464,0.37205958,0.4914341
3485.wav,4,5,0.3746872,1.0,0.37564242,0.17489111,0.119305566,0.13691302,0.13428533,0.31833485,0.3714754,0.15944383,0.18695281,0.21090545
3486.wav,4,5/5,0.5730455,1.0,0.74139726,0.50080705,0.38739005,0.41036862,0.4476575,0.555732,0.7193813,0.69141185,0.4199029,0.45943978
3487.wav,5,5,0.29633415,0.6593384,1.0,0.30507323,0.16175441,0.13523388,0.14881086,0.22208065,0.36224002,0.44331017,0.22981676,0.24808876
3488.wav,5,5/5,0.32807466,0.49625555,1.0,0.39593473,0.27492645,0.19049226,0.24098335,0.3530745,0.5103581,0.4718857,0.41006693,0.3770184
3489.wav,6,5,0.41336092,0.5540848,0.8400341,1.0,0.49415648,0.29281452,0.28978088,0.3529598,0.5293801,0.5158611,0.5161266,0.3641956
3490.wav,6,5/5,0.40495458,0.6016839,0.8218646,1.0,0.4400643,0.3855702,0.34431005,0.35885826,0.4347212,0.50650597,0.7441064,0.436865
3491.wav,7,5,0.46824345,0.43682623,0.5908787,0.734342,1.0,0.59090585,0.37378398,0.32760468,0.40688953,0.5543591,0.70389867,0.7927818
3492.wav,7,5/5,0.4712019,0.31691635,0.39728653,0.48579884,0.6048943,0.33777925,0.30304563,0.27673444,0.27638307,0.24078356,0.44146335,1.0
3493.wav,8,5,1.0,0.56358725,0.41997576,0.6001955,0.8080149,0.92088604,0.43993318,0.35144332,0.42744353,0.43514663,0.5908779,0.8569311
3494.wav,8,5/5,1.0,0.66037714,0.48077348,0.42844692,0.43861845,0.67485666,0.4392304,0.41914055,0.41090205,0.43605798,0.4523892,0.5958543
3495.wav,9,5,0.5691222,0.84161615,0.49032205,0.4002094,0.36584708,0.5924694,1.0,0.53402925,0.24200368,0.24794485,0.3174776,0.39897585
3496.wav,9,5/5,0.39405572,1.0,0.6364925,0.36120996,0.34922105,0.30841106,0.5811492,0.28243318,0.31281117,0.27272332,0.26461038,0.260045
3497.wav,10,5,0.4141852,0.64052063,1.0,0.34063092,0.38703862,0.49225965,0.6272973,0.83782595,0.441899,0.36455435,0.31595078,0.30733362
3498.wav,10,5/5,0.3064286,0.43552956,1.0,0.28762385,0.29419973,0.35100353,0.3513886,0.5505215,0.3755052,0.26447147,0.25440958,0.22653735
3499.wav,11,5,0.38077813,0.39292303,0.69182503,1.0,0.36350718,0.29428792,0.45215043,0.825283,0.8527623,0.36976624,0.36129683,0.38069436
3500.wav,11,5/5,0.29732236,0.38769004,0.36474636,0.82511806,0.52999145,0.40243548,0.52223545,0.6662147,1.0,0.5292739,0.41290936,0.30201057
3501.wav,0,5,0.506951,0.5276775,0.53778106,0.76380056,0.98070437,0.46677628,0.5872554,0.7028229,0.9485694,1.0,0.47683275,0.39766824
3502.wav,0,5/5,0.46952596,0.45053315,0.5102101,0.61032116,1.0,0.58513105,0.56460196,0.54998094,0.6686191,0.7559388,0.6552233,0.48620948
3503.wav,1,5,0.46170563,0.6170492,0.61801654,0.72644204,0.95230806,0.86519074,0.64260775,0.72610444,0.6127827,0.6984171,1.0,0.5663356
3504.wav,1,5/5,0.6308937,0.50858575,0.5054754,0.42521733,0.45893848,0.5783256,0.4614876,0.41825232,0.44234332,0.54717535,1.0,0.6329978
3505.wav,2,5,0.5299028,0.56676126,0.5348851,0.4493673,0.42263183,0.50205815,0.4804918,0.36729667,0.3713126,0.62655014,1.0,0.87079114
3506.wav,2,5/5,0.3576828,0.35258654,0.37547368,0.39613646,0.45298535,0.5734716,1.0,0.6170814,0.4195534,0.51773494,0.5267324,0.6214219
3507.wav,3,7,0.5483154,0.56292444,0.4866724,0.5047945,1.0,0.6106109,0.54071283,0.9839639,0.69439936,0.3569829,0.35313073,0.52157116
3508.wav,3,7/3,1.0,0.36351836,0.34216094,0.394939,0.735782,0.31126186,0.32048154,0.8697183,0.3868271,0.37902722,0.8499681,0.5923959
3509.wav,3,7/5,1.0,0.41005373,0.27557027,0.34147933,0.5557481,0.2391446,0.17401713,0.4558106,0.36648604,0.34431314,0.4420297,0.49071407
3510.wav,3,7/7,0.9368966,0.54990405,0.4213597,0.601708,1.0,0.5585475,0.6563366,0.7819456,0.47307584,0.5976989,0.909812,0.54620296
